REPLICATE_1,RESISTANCE,CONVENTIONAL,BLOCK_1,Sarpo Mira,NaOH,12,0.00,0.00,0.00,7.38,0.00,0.00,3.36,22.82,0.00,20.13,0.00,50.34,18.79,77.18,35.57,0.00,46.31,0.00
REPLICATE_1,RESISTANCE,CONVENTIONAL,BLOCK_1,Sarpo Shona,NaOH,13,0.00,0.00,0.00,4.70,0.00,0.00,0.00,16.78,0.00,16.78,0.00,44.97,28.86,61.74,32.89,4.70,55.70,0.00
##### ERROR WITH DATA READ ###
REPLICATE_1,RESISTANCE,CONVENTIONAL,BLOCK_1,Juliette,NaOH,14,0.00,0.00,0.00,14.77,0.00,0.00,6.71,11.41,0.00,20.13,0.00,54.36,5.37,35.57,19.46,3.36,32.89,0.00
REPLICATE_1,RESISTANCE,CONVENTIONAL,BLOCK_1,Pentland Squ.,NaOH,15,0.00,0.00,0.00,9.40,0.00,0.00,5.37,16.11,0.00,18.12,0.00,64.43,4.70,28.19,18.12,3.36,27.52,0.00
REPLICATE_1,RESISTANCE,CONVENTIONAL,BLOCK_2,Toluca,NaOH,16,0.00,0.00,0.00,11.41,0.00,0.00,4.03,14.77,0.00,18.79,0.00,58.39,4.03,28.86,23.49,0.00,37.58,0.00
REPLICATE_1,RESISTANCE,CONVENTIONAL,BLOCK_2,Sarpo Mira,NaOH,17,0.00,0.00,0.00,7.38,0.00,0.00,0.00,19.46,0.00,13.42,0.00,59.73,7.38,31.54,29.53,6.04,40.27,0.00
REPLICATE_1,RESISTANCE,CONVENTIONAL,BLOCK_2,Sarpo Shona,NaOH,18,0.00,0.00,0.00,6.71,0.00,0.00,3.36,17.45,0.00,20.13,0.00,61.07,20.81,67.79,25.50,3.36,40.94,0.00
REPLICATE_1,RESISTANCE,CONVENTIONAL,BLOCK_2,Juliette,NaOH,19,0.00,0.00,0.00,10.07,0.00,0.00,5.37,22.15,0.00,23.49,0.00,56.38,14.77,59.06,20.13,0.00,32.89,0.00
##### ERROR WITH DATA READ ###
REPLICATE_1,RESISTANCE,CONVENTIONAL,BLOCK_2,Pentland Squ.,NaOH,20,0.00,0.00,0.00,6.71,0.00,0.00,4.03,16.78,0.00,27.52,0.00,59.73,4.03,40.94,12.75,0.00,23.49,0.00
REPLICATE_1,SUSCEPTIBLE,ORGANIC,BLOCK_1,Almera,NaOH,21,0.00,0.00,0.00,23.49,0.00,0.00,4.03,18.12,0.00,14.09,0.00,51.68,4.03,24.83,45.64,0.00,46.98,0.00
