REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_1,Sarpo Mira,CDTA,2,0.00,0.00,34.23,53.69,0.00,4.70,41.61,0.00,0.00,0.00,0.00,10.07,0.00,0.00,27.52,0.00,23.49,0.00
REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_1,Sarpo Shona,CDTA,3,17.45,4.70,52.35,73.83,0.00,11.41,45.64,0.00,0.00,0.00,0.00,24.16,0.00,0.00,32.89,0.00,31.54,0.00
REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_1,Juliette,CDTA,4,12.75,8.72,44.30,66.44,0.00,9.40,38.26,0.00,0.00,0.00,0.00,20.81,0.00,0.00,23.49,0.00,18.12,0.00
REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_1,Pentland Squ.,CDTA,5,14.09,18.79,46.31,56.38,0.00,7.38,38.93,0.00,0.00,0.00,0.00,15.44,0.00,0.00,17.45,0.00,13.42,0.00
##### ERROR WITH DATA READ ###
REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_2,Toluca,CDTA,6,8.72,0.00,40.94,59.06,0.00,10.07,36.24,0.00,0.00,0.00,0.00,19.46,0.00,0.00,18.12,0.00,14.09,0.00
REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_2,Sarpo Mira,CDTA,7,4.03,0.00,44.30,59.73,0.00,6.04,42.28,0.00,0.00,0.00,0.00,12.08,0.00,0.00,19.46,0.00,16.11,0.00
REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_2,Sarpo Shona,CDTA,8,10.07,0.00,45.64,62.42,0.00,8.72,39.60,0.00,0.00,0.00,0.00,18.79,0.00,0.00,23.49,0.00,18.12,0.00
REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_2,Juliette,CDTA,9,5.37,6.04,24.16,45.64,0.00,0.00,24.83,0.00,0.00,0.00,0.00,8.72,0.00,0.00,14.09,0.00,7.38,0.00
REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_2,Pentland Squ.,CDTA,10,12.75,13.42,40.27,55.03,0.00,8.05,32.89,0.00,0.00,0.00,0.00,15.44,0.00,0.00,21.48,0.00,12.08,0.00
##### ERROR WITH DATA READ ###
REPLICATE_1,RESISTANCE,CONVENTIONAL,BLOCK_1,Toluca,CDTA,11,8.72,0.00,49.66,100.00,0.00,12.75,36.91,0.00,0.00,0.00,0.00,21.48,0.00,3.36,23.49,0.00,15.44,0.00
