REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_1,Sarpo Mira,NaOH,2,0.00,0.00,0.00,3.36,0.00,0.00,0.00,17.45,0.00,18.12,0.00,46.31,36.24,94.63,32.21,4.70,44.30,0.00
REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_1,Sarpo Shona,NaOH,3,0.00,0.00,0.00,4.03,0.00,0.00,0.00,16.78,0.00,12.75,0.00,36.24,20.81,46.31,31.54,6.04,52.35,0.00
REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_1,Juliette,NaOH,4,0.00,0.00,0.00,16.78,0.00,0.00,6.04,22.82,0.00,22.82,0.00,46.31,27.52,73.83,31.54,6.04,40.94,0.00
REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_1,Pentland Squ.,NaOH,5,0.00,0.00,0.00,4.03,0.00,0.00,0.00,17.45,0.00,16.78,0.00,53.02,21.48,71.81,25.50,4.70,37.58,0.00
REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_2,Toluca,NaOH,6,0.00,0.00,0.00,12.75,0.00,0.00,6.71,21.48,0.00,21.48,0.00,53.69,16.11,69.13,16.11,3.36,34.90,0.00
REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_2,Sarpo Mira,NaOH,7,0.00,0.00,0.00,6.04,0.00,0.00,4.03,17.45,0.00,19.46,0.00,63.76,20.81,60.40,28.86,4.03,39.60,0.00
REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_2,Sarpo Shona,NaOH,8,0.00,0.00,0.00,8.05,0.00,0.00,6.04,19.46,0.00,19.46,0.00,64.43,18.12,67.11,25.50,3.36,39.60,0.00
REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_2,Juliette,NaOH,9,0.00,0.00,0.00,16.11,0.00,0.00,6.04,22.15,0.00,19.46,0.00,53.02,9.40,37.58,30.20,5.37,29.53,0.00
REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_2,Pentland Squ.,NaOH,10,0.00,0.00,0.00,6.04,0.00,0.00,3.36,18.79,0.00,16.78,0.00,51.01,14.77,41.61,24.83,3.36,34.23,0.00
REPLICATE_1,RESISTANCE,CONVENTIONAL,BLOCK_1,Toluca,NaOH,11,0.00,0.00,0.00,8.05,0.00,0.00,0.00,8.72,0.00,14.77,0.00,46.98,0.00,3.36,14.09,0.00,21.48,0.00
