REPLICATE_1,SUSCEPTIBLE,CONVENTIONAL,BLOCK_1,Annabelle,NaOH,32,0.00,0.00,0.00,4.70,0.00,0.00,0.00,5.37,0.00,0.00,0.00,24.16,0.00,5.37,4.70,0.00,13.42,0.00
REPLICATE_1,SUSCEPTIBLE,CONVENTIONAL,BLOCK_1,Duke of York,NaOH,33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.74,0.00,10.07,0.00,55.70,3.36,32.89,30.20,0.00,41.61,0.00
REPLICATE_1,SUSCEPTIBLE,CONVENTIONAL,BLOCK_1,Homoguard,NaOH,34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.71,0.00,14.09,0.00,55.70,0.00,12.08,5.37,0.00,12.75,0.00
REPLICATE_1,SUSCEPTIBLE,CONVENTIONAL,BLOCK_1,Internatinal K.,NaOH,35,0.00,0.00,0.00,10.74,0.00,0.00,4.03,19.46,0.00,19.46,0.00,46.31,0.00,14.77,26.85,0.00,31.54,0.00
REPLICATE_1,SUSCEPTIBLE,CONVENTIONAL,BLOCK_2,Almera,NaOH,36,0.00,0.00,0.00,7.38,0.00,0.00,4.70,17.45,0.00,26.17,0.00,59.06,4.03,22.15,14.09,0.00,28.86,0.00
REPLICATE_1,SUSCEPTIBLE,CONVENTIONAL,BLOCK_2,Annabelle,NaOH,37,0.00,0.00,0.00,11.41,0.00,0.00,7.38,8.72,0.00,16.11,0.00,43.62,0.00,7.38,12.08,0.00,24.16,0.00
REPLICATE_1,SUSCEPTIBLE,CONVENTIONAL,BLOCK_2,Duke of York,NaOH,38,0.00,0.00,0.00,4.70,0.00,0.00,0.00,14.77,0.00,20.13,0.00,44.97,4.03,40.27,10.74,0.00,26.17,0.00
REPLICATE_1,SUSCEPTIBLE,CONVENTIONAL,BLOCK_2,Homoguard,NaOH,39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
REPLICATE_1,SUSCEPTIBLE,CONVENTIONAL,BLOCK_2,Internatinal K.,NaOH,40,0.00,0.00,0.00,6.71,0.00,0.00,3.36,16.11,0.00,18.12,0.00,46.98,0.00,26.85,25.50,0.00,37.58,0.00
REPLICATE_2,RESISTANCE,ORGANIC,BLOCK_1,Toluca,NaOH,41,0.00,0.00,0.00,12.08,0.00,0.00,6.71,19.46,0.00,19.46,0.00,57.05,6.04,47.65,30.20,3.36,41.61,0.00
