Soltu.DM.05G000010,1058.053486,406.4667085,460.023276,816.0810307,449.0332595,694.8257256,1448.592021,996.4658107,613.6708642,393.4964719,349.1048186
Soltu.DM.05G000020,222.7481024,239.7591645,229.3209124,245.8247588,137.3608003,249.9417078,231.4002028,224.3790147,144.0541935,319.8053144,117.9536717
Soltu.DM.05G000030,375.8874228,503.8688691,446.2087632,458.7776022,317.295416,421.0509454,512.959409,422.2785184,318.6478759,515.1226541,155.0520039
Soltu.DM.05G000040,137.9519498,106.7677529,98.08304083,137.9191234,117.278812,116.7209442,95.63649999,110.0990196,95.65198446,73.69115746,76.09914302
Soltu.DM.05G000050,115.1708939,200.4236765,118.80481,140.062944,114.8689734,164.9981934,161.8463846,190.9312113,151.5450115,134.5042486,177.8817468
Soltu.DM.05G000060,143.0144066,93.65592362,114.6604562,138.6337303,89.96730782,151.5538962,141.7827832,110.0990196,57.04546061,81.5610869,76.09914302
Soltu.DM.05G000070,2365.432974,2543.694885,2735.273533,2574.013899,2289.346672,2401.029266,2420.339115,2391.517946,2490.985113,2183.547695,1777.866229
Soltu.DM.05G000080,1075.772085,919.7011699,957.3457366,1294.153018,733.3942146,975.3226544,942.9892656,1127.469708,760.0299247,1007.350968,422.3502438
Soltu.DM.05G000090,251.8572294,207.9161504,165.7741535,266.5483577,151.0165524,256.052752,241.4320035,260.6141351,160.7644799,194.6018915,116.0511931
Soltu.DM.05G000100,397.4028645,354.0193913,270.7644508,338.0090433,264.2789667,397.217873,358.4696783,360.9575454,261.0261986,352.7159284,240.6635398
Soltu.DM.05G000110,1746.547621,2056.684083,1996.197099,1755.789048,1834.690456,1862.035168,1829.131661,2013.836499,1928.021325,1868.035069,2153.605747
Soltu.DM.05G000120,227.8105593,728.6430858,563.632122,295.8472388,769.5417936,450.3839576,314.9985419,319.1477911,825.1424202,445.7241854,1507.714271
Soltu.DM.05G000130,546.7453422,773.5979291,678.2925782,543.1012113,697.2466356,626.3820305,553.7553985,670.3497272,712.7801493,645.3342139,866.5789911
Soltu.DM.05G000140,307.544255,453.2946703,402.0023223,296.5618456,398.4266489,342.2184752,340.412437,352.5955946,419.4858114,347.7077915,432.8138759
Soltu.DM.05G000150,1497.22162,1397.34638,1229.491639,1423.496859,1421.804775,1464.817295,1323.528905,1468.916034,1440.541935,1295.676565,1400.224232
