Soltu.DM.08G000030,606.2292105,550.6968309,569.1579271,590.2652639,609.6891664,610.4933156,707.5763426,549.1014398,606.7562629,659.6431765,609.7443834
Soltu.DM.08G000060,0,0,0,1.429213714,43.37709484,1.22220884,0,5.574633906,4.033517417,6.439033176,7.609914302
Soltu.DM.08G000070,3.796842654,9.365592362,4.144353838,1.429213714,49.80333111,7.944357461,0.668786713,4.18097543,6.338384512,12.16261822,12.36611074
Soltu.DM.08G000080,2.531228436,3.746236945,9.670158955,2.858427428,14.45903161,7.944357461,5.350293706,9.755609336,9.219468382,8.585377568,4.756196439
Soltu.DM.08G000090,15.18737062,16.85806625,11.05161023,17.86517142,12.85247255,11.61098398,10.70058741,18.11756019,14.98163612,18.6016514,6.658675014
Soltu.DM.08G000100,1.265614218,5.619355417,0,0.714606857,2.409838602,0.61110442,0,1.393658477,1.728650322,0,0
Soltu.DM.08G000110,264.5133716,222.9010982,295.6305738,199.3753131,329.344609,215.7198603,300.9540209,222.9853562,358.9830501,233.2360906,229.2486683
Soltu.DM.08G000120,3.796842654,3.746236945,1.381451279,2.858427428,0.803279534,2.44441768,1.337573426,0,2.881083869,22.17889205,0.951239288
Soltu.DM.08G000130,2551.478264,3500.858425,3115.172635,3031.362287,2675.724128,2570.305191,1776.966297,3250.011567,2805.023255,4616.071339,4292.942906
Soltu.DM.08G000140,348.04391,267.8559415,248.6612303,296.5618456,186.3608519,277.4414067,181.909986,323.3287666,218.9623741,231.8051943,255.8833684
Soltu.DM.08G000160,117.7021223,97.40216056,73.21691781,102.9033874,54.62300832,87.38793207,64.20352447,91.98145945,44.36869159,81.5610869,68.48922872
Soltu.DM.08G000170,18.98421327,28.09677709,11.05161023,27.86966742,23.29510649,27.4996989,21.40117482,25.08585258,29.96327224,27.18702897,19.02478575
Soltu.DM.08G000180,189.8421327,245.3785199,156.1039946,199.3753131,147.8034343,199.2200409,181.2411993,192.3248698,126.7676902,158.829485,205.4676861
Soltu.DM.08G000190,13.9217564,11.23871083,9.670158955,22.86741942,9.639354409,20.77755028,15.3820944,22.29853562,9.219468382,10.01627383,3.804957151
Soltu.DM.08G000200,26.57789858,1.873118472,8.288707676,9.289889141,8.032795341,6.1110442,11.36937412,5.574633906,7.49081806,7.869929438,6.658675014
Soltu.DM.08G000210,0,0,0,0,0.803279534,1.22220884,0,0,0.576216774,1.430896261,0.951239288
Soltu.DM.08G000220,79.73369574,43.08172486,49.73224606,51.4516937,29.72134276,62.33265084,58.85323076,64.10828992,21.32002063,48.65047289,39.95205008
Soltu.DM.08G000230,327.7940825,378.3699314,290.1047687,328.0045473,189.57397,438.1618692,322.3551958,344.2336437,173.4412489,265.4312565,217.8337969
Soltu.DM.08G000240,0,1.873118472,1.381451279,0.714606857,0,1.83331326,0.668786713,0,0,0,0
Soltu.DM.08G000250,1.265614218,1.873118472,1.381451279,0,0,1.22220884,2.00636014,0,0.576216774,0,0.951239288
Soltu.DM.08G000270,3.796842654,3.746236945,1.381451279,4.287641142,0.803279534,3.0555221,1.337573426,0,2.304867095,1.430896261,0.951239288
Soltu.DM.08G000280,1.265614218,7.492473889,8.288707676,6.431461713,6.426236273,7.944357461,12.03816084,2.787316953,7.49081806,7.154481307,15.2198286
Soltu.DM.08G000290,1.265614218,1.873118472,0,2.143820571,3.213118136,1.22220884,2.675146853,2.787316953,0.576216774,0,7.609914302
Soltu.DM.08G000310,539.1516569,430.8172486,393.7136146,611.7034696,236.9674626,509.6610863,362.4823986,564.431683,301.3613727,452.1632186,239.7123005
Soltu.DM.08G000320,469.5428749,286.5871263,437.9200556,458.0629953,328.5413294,385.6068891,434.7113636,420.8848599,324.4100437,382.0493018,172.1743111
