Soltu.DM.04G000010,1.265614218,1.873118472,2.762902559,0,0,1.22220884,2.00636014,0,1.728650322,2.146344392,0
Soltu.DM.04G000040,0,0,1.381451279,1.429213714,6.426236273,0,0.668786713,2.787316953,9.795685156,0,2.853717863
Soltu.DM.04G000050,108.8428228,142.3570039,324.6410506,127.9146274,566.3120715,145.442852,317.6736888,137.9721892,499.0037262,191.0246509,742.9178837
Soltu.DM.04G000060,293.6224986,134.86453,174.0628612,346.5843256,142.1804775,251.7750211,356.4633181,282.9126707,136.5633754,296.1955261,91.31897162
Soltu.DM.04G000070,565.7295555,664.9570577,569.1579271,664.584377,598.4432529,527.9942189,601.2392552,572.7936339,639.0244022,616.0008405,589.7683584
Soltu.DM.04G000080,953.0075063,1358.010892,1037.469911,1121.218159,797.6565773,1322.429965,850.0279125,1329.550187,822.2613363,1086.050262,708.6732694
Soltu.DM.04G000090,444.2305906,149.8494778,292.8676712,354.4450011,289.9839118,147.2761652,226.0499091,256.4331597,229.9104928,277.5938747,109.3925181
Soltu.DM.04G000100,742.915546,899.0968667,573.3022809,686.0225827,649.0498635,744.3251836,648.0543251,713.55314,546.8297184,720.4562676,628.7691692
Soltu.DM.04G000110,922.632765,511.361343,632.7046859,881.8248615,498.8365907,609.2711068,588.5323076,840.3760613,541.0675507,565.9194714,333.88499
Soltu.DM.04G000120,468.2772607,237.886046,161.6297997,430.9079348,202.4264426,241.3862459,178.5660524,362.3512039,172.8650322,212.4880948,131.2710217
Soltu.DM.04G000130,936.5545214,820.4258909,708.6845063,832.5169884,775.9680299,972.8782367,817.9261502,865.4619139,739.8623376,842.0824498,785.7236517
Soltu.DM.04G000140,7.593685309,11.23871083,1.381451279,8.575282284,4.01639767,7.333253041,6.687867132,6.968292383,4.609734191,10.01627383,13.31735003
Soltu.DM.04G000150,502.4488446,584.4129634,551.1990605,560.9663827,656.2793793,516.9943394,583.1820139,517.0472948,654.0060383,589.5292597,767.6501052
Soltu.DM.04G000160,96.18668058,29.96989556,58.02095373,62.17079656,56.22956739,36.6662652,50.15900349,43.20341277,48.402209,67.25212429,26.63470006
Soltu.DM.04G000170,3.796842654,1.873118472,2.762902559,8.575282284,7.229515807,9.777670721,5.350293706,9.755609336,6.914601286,5.008136915,4.756196439
Soltu.DM.04G000180,261.9821432,1024.595804,326.0225019,399.465233,142.9837571,859.823919,529.6790769,445.9707125,157.883396,421.398949,295.8354185
Soltu.DM.04G000190,660.6506219,962.7828948,1142.460208,662.4405564,1220.984892,1052.321811,1626.489287,758.1502112,1055.62913,913.6272629,1556.227475
Soltu.DM.04G000200,2.531228436,0,1.381451279,2.143820571,0,0,1.337573426,4.18097543,2.304867095,0,0.951239288
