Soltu.DM.06G000010,386.0123365,292.2064817,265.2386456,340.8674708,243.3936988,320.2187161,318.3424755,281.5190123,229.9104928,388.488335,189.2966183
Soltu.DM.06G000020,747.9780029,309.0645479,523.5700349,523.8068262,464.2955707,462.606046,553.7553985,549.1014398,414.2998604,443.577841,221.638754
Soltu.DM.06G000030,3.796842654,1.873118472,2.762902559,2.858427428,0.803279534,2.44441768,1.337573426,4.18097543,0,1.430896261,0.951239288
Soltu.DM.06G000040,264.5133716,106.7677529,160.2483484,222.2427325,143.7870366,160.1093581,137.7700629,241.1029164,160.7644799,119.4798378,118.904911
Soltu.DM.06G000060,7.593685309,0,2.762902559,5.002247999,4.01639767,2.44441768,3.343933566,2.787316953,2.304867095,5.723585046,0.951239288
Soltu.DM.06G000070,59.48386825,16.85806625,29.01047687,27.15506056,24.09838602,14.05540166,23.40753496,23.6921941,31.11570579,23.60978831,13.31735003
Soltu.DM.06G000080,1602.2676,1871.245354,1130.027147,1693.618251,1086.83721,1830.868842,1299.452584,1718.380902,1118.436758,1502.441074,1422.102735
Soltu.DM.06G000090,82.26492418,11.23871083,33.1548307,95.75731883,33.73774043,61.110442,30.76418881,37.62877887,19.59137031,35.0569584,2.853717863
Soltu.DM.06G000100,389.8091792,419.5785378,375.754748,360.1618559,432.1643893,343.4406841,373.8517727,341.4463267,443.6869159,382.0493018,418.5452866
Soltu.DM.06G000110,164.5298484,104.8946345,204.4547893,182.2247485,205.6395607,138.7207034,442.0680174,174.2073096,229.334276,154.5367962,167.4181146
Soltu.DM.06G000120,412.5902351,142.3570039,233.4652662,392.3191645,197.6067654,262.7749006,301.6228077,320.5414496,180.932067,254.6995345,157.9057218
Soltu.DM.06G000130,664.4474645,805.4409431,725.2619217,645.2899918,795.2467387,732.1030952,787.1619614,731.6707002,816.4991686,792.0010807,815.2120696
Soltu.DM.06G000140,188.5765185,159.2150702,131.2378715,138.6337303,136.5575208,158.8871492,211.3366014,172.8136511,122.7341728,303.3500074,239.7123005
Soltu.DM.06G000150,16679.52978,19534.75255,19268.48244,18984.96037,20811.36617,20006.3365,17453.99564,18772.57968,19982.6215,22610.30727,21537.00871
Soltu.DM.06G000160,67.07755356,106.7677529,98.08304083,62.88540341,94.78698502,116.7209442,111.0185944,52.95902211,69.14601286,121.6261822,65.63551085
Soltu.DM.06G000190,93.65545214,43.08172486,45.58789222,71.4606857,32.9344609,43.38841382,47.48385664,45.99072973,43.79247481,44.3577841,11.41487145
Soltu.DM.06G000220,2398.338943,2086.653978,1689.514915,2251.011599,1657.968958,2192.031555,2219.703101,2004.080889,1628.388603,1915.970094,1338.393678
Soltu.DM.06G000230,3955.044432,3759.348774,3569.670106,4127.569206,4021.217348,3317.685896,3598.072517,4062.514459,3690.09222,3001.304908,2289.632966
Soltu.DM.06G000240,35.43719811,16.85806625,37.29918454,37.15955656,27.31150416,15.2776105,18.72602797,18.11756019,46.09734191,150.9595556,21.87850362
Soltu.DM.06G000250,26.57789858,22.47742167,42.82498966,30.01348799,26.50822462,24.4441768,34.10812237,18.11756019,24.2011045,30.76426962,21.87850362
Soltu.DM.06G000260,17.71859905,9.365592362,9.670158955,14.29213714,10.44263394,14.05540166,8.694227272,8.361950859,12.10055225,7.869929438,6.658675014
Soltu.DM.06G000280,26.57789858,39.33548792,58.02095373,25.01123999,36.95085857,46.44393592,59.52201747,30.66048648,40.33517417,40.06509532,30.43965721
Soltu.DM.06G000290,3.796842654,0,4.144353838,5.716854856,4.819677204,3.0555221,6.687867132,2.787316953,2.881083869,7.154481307,5.707435726
Soltu.DM.06G000320,1851.593601,2054.810964,1708.855233,1790.090177,1741.51003,1604.760207,1435.885073,1604.100906,1585.172345,1892.360306,1816.86704
Soltu.DM.06G000330,225.2793308,219.1548613,215.5063996,197.9460994,457.0660549,180.2758039,106.3370874,192.3248698,446.5679997,231.8051943,777.1624981
Soltu.DM.06G000340,868.2113536,681.8151239,1055.428777,1051.901293,1046.673233,873.2682162,841.3336852,1009.008737,1064.272381,869.9849269,888.4574947
Soltu.DM.06G000350,89.85860949,440.182841,949.0570289,87.18203655,1958.395504,133.831868,214.6805349,135.1848722,2367.098507,596.683741,2170.728055
Soltu.DM.06G000360,256.9196863,241.6322829,238.9910713,360.8764628,245.8035374,310.4410454,218.0244685,337.2653513,209.7429057,284.0329079,253.0296505
Soltu.DM.06G000370,264.5133716,292.2064817,370.2289429,310.8539828,296.4101481,235.8863061,299.6164475,359.5638869,317.4954424,268.293049,310.1040078
Soltu.DM.06G000380,292.3568844,297.8258371,370.2289429,295.8472388,392.8036922,347.1073106,668.1179265,365.1385209,317.4954424,309.7890406,365.2758865
Soltu.DM.06G000390,830.2429271,713.658138,750.1280447,772.4900124,874.7714126,657.548356,785.1556013,845.9506953,901.2030343,662.504969,1036.850824
Soltu.DM.06G000400,1.265614218,0,2.762902559,1.429213714,1.606559068,1.22220884,0.668786713,1.393658477,0.576216774,15.73985888,0.951239288
Soltu.DM.06G000410,2073.076089,2710.40243,2236.569621,2169.546418,1724.64116,2240.919908,2116.041161,2468.169162,1878.466683,2303.027533,2264.900744
Soltu.DM.06G000420,9344.029773,5950.897387,5183.2052,7499.084357,5388.399115,6928.09081,5941.50116,6105.617786,5043.625422,5546.153909,4799.953446
